id;sortorder;country;name;label
7277;;International;World Cup Qualification, CONCACAF 2nd round, Gr.F;World Cup Qualification, CONCACAF 2nd round, Gr.F
8514;;International;World Cup Qualification, CONCACAF 3rd round, Gr.A;World Cup Qualification, CONCACAF 3rd round, Gr.A
8515;;International;World Cup Qualification, CONCACAF 3rd round, Gr.B;World Cup Qualification, CONCACAF 3rd round, Gr.B
8516;;International;World Cup Qualification, CONCACAF 3rd round, Gr.C;World Cup Qualification, CONCACAF 3rd round, Gr.C
23533;;International;World Cup Qualification, CONCACAF 4th round ;World Cup Qualification, CONCACAF 4th round 
47717;;International;World Cup Qualification, CONCACAF 4th round, Gr.1;World Cup Qualification, CONCACAF 4th round, Gr.1
47718;;International;World Cup Qualification, CONCACAF 4th round, Gr.2;World Cup Qualification, CONCACAF 4th round, Gr.2
47719;;International;World Cup Qualification, CONCACAF 4th round, Gr.3;World Cup Qualification, CONCACAF 4th round, Gr.3
7273;;International;World Cup Qualification, CONCACAF Group 1C;World Cup Qualification, CONCACAF Group 1C
7278;;International;World Cup Qualification, CONCACAF Group 2C;World Cup Qualification, CONCACAF Group 2C
7279;;International;World Cup Qualification, CONCACAF Group 2D;World Cup Qualification, CONCACAF Group 2D
7280;;International;World Cup Qualification, CONCACAF Group 3A;World Cup Qualification, CONCACAF Group 3A
7281;;International;World Cup Qualification, CONCACAF Group 3C;World Cup Qualification, CONCACAF Group 3C
7282;;International;World Cup Qualification, CONCACAF Group 3D;World Cup Qualification, CONCACAF Group 3D
11613;;International;World Cup Qualification, CONCACAF/CONMEBOL Playoff;World Cup Qualification, CONCACAF/CONMEBOL Playoff
30557;;International;World Cup Qualification, CONCACAF/OFC Playoff;World Cup Qualification, CONCACAF/OFC Playoff
1434;;International;World Cup Qualification, CONMEBOL;World Cup Qualification, CONMEBOL
2203;1;International;World Cup Qualification, Europe;World Cup Qualification, Europe
6692;;International;World Cup Qualification, OFC 1st round;World Cup Qualification, OFC 1st round
2105;;International;World Cup Qualification, OFC 2nd round, Gr.A;World Cup Qualification, OFC 2nd round, Gr.A
18231;;International;World Cup Qualification, OFC 2nd round, Gr.B;World Cup Qualification, OFC 2nd round, Gr.B
1757;1;International;World Cup Qualification, UEFA Group A;World Cup Qualification, UEFA Group A
1758;1;International;World Cup Qualification, UEFA Group B;World Cup Qualification, UEFA Group B
1759;1;International;World Cup Qualification, UEFA Group C;World Cup Qualification, UEFA Group C
1760;1;International;World Cup Qualification, UEFA Group D;World Cup Qualification, UEFA Group D
1761;1;International;World Cup Qualification, UEFA Group E;World Cup Qualification, UEFA Group E
1762;1;International;World Cup Qualification, UEFA Group F;World Cup Qualification, UEFA Group F
1763;1;International;World Cup Qualification, UEFA Group G;World Cup Qualification, UEFA Group G
1764;1;International;World Cup Qualification, UEFA Group H;World Cup Qualification, UEFA Group H
7255;1;International;World Cup Qualification, UEFA Group I;World Cup Qualification, UEFA Group I
3770;1;International;World Cup Qualification, UEFA Playoffs;World Cup Qualification, UEFA Playoffs
3954;1;International;World Cup, Group A;World Cup, Group A
3955;1;International;World Cup, Group B;World Cup, Group B
3956;1;International;World Cup, Group C;World Cup, Group C
3957;1;International;World Cup, Group D;World Cup, Group D
3958;1;International;World Cup, Group E;World Cup, Group E
3959;1;International;World Cup, Group F;World Cup, Group F
3960;1;International;World Cup, Group G;World Cup, Group G
3961;1;International;World Cup, Group H;World Cup, Group H
3948;1;International;World Cup, Knockout stage;World Cup, Knockout stage
1504;;International;World Cup, Women, Group A;World Cup, Women, Group A
1505;;International;World Cup, Women, Group B;World Cup, Women, Group B
1506;;International;World Cup, Women, Group C;World Cup, Women, Group C
1507;;International;World Cup, Women, Group D;World Cup, Women, Group D
40154;;International;World Cup, Women, Group E;World Cup, Women, Group E
40155;;International;World Cup, Women, Group F;World Cup, Women, Group F
6833;;International;World Cup, Women, Knockout stage;World Cup, Women, Knockout stage
5699;;International Clubs;AFC Champions League, Group A;AFC Champions League, Group A
5693;;International Clubs;AFC Champions League, Group B;AFC Champions League, Group B
5694;;International Clubs;AFC Champions League, Group C;AFC Champions League, Group C
5695;;International Clubs;AFC Champions League, Group D;AFC Champions League, Group D
5696;;International Clubs;AFC Champions League, Group E;AFC Champions League, Group E
5697;;International Clubs;AFC Champions League, Group F;AFC Champions League, Group F
5698;;International Clubs;AFC Champions League, Group G;AFC Champions League, Group G
10195;;International Clubs;AFC Champions League, Group H;AFC Champions League, Group H
1085;;International Clubs;AFC Champions League, Knockout stage;AFC Champions League, Knockout stage
10172;;International Clubs;AFC Champions League, Qualification;AFC Champions League, Qualification
14732;;International Clubs;AFC Cup, Group A;AFC Cup, Group A
14733;;International Clubs;AFC Cup, Group B;AFC Cup, Group B
14734;;International Clubs;AFC Cup, Group C;AFC Cup, Group C
14735;;International Clubs;AFC Cup, Group D;AFC Cup, Group D
14736;;International Clubs;AFC Cup, Group E;AFC Cup, Group E
14737;;International Clubs;AFC Cup, Group F;AFC Cup, Group F
14740;;International Clubs;AFC Cup, Group G;AFC Cup, Group G
14739;;International Clubs;AFC Cup, Group H;AFC Cup, Group H
15969;;International Clubs;AFC Cup, Knockout stage;AFC Cup, Knockout stage
19500;;International Clubs;AFC Cup, Qualification;AFC Cup, Qualification
16277;;International Clubs;Audi Cup;Audi Cup
5628;;International Clubs;Baltic League;Baltic League
5629;;International Clubs;Baltic League, Group A;Baltic League, Group A
5630;;International Clubs;Baltic League, Group B;Baltic League, Group B
5631;;International Clubs;Baltic League, Group C;Baltic League, Group C
5632;;International Clubs;Baltic League, Group D;Baltic League, Group D
38801;;International Clubs;Berlusconi Trophy;Berlusconi Trophy
20554;;International Clubs;CAF Champions League, Group A;CAF Champions League, Group A
20555;;International Clubs;CAF Champions League, Group B;CAF Champions League, Group B
20556;;International Clubs;CAF Champions League, Knockout stage;CAF Champions League, Knockout stage
3870;;International Clubs;CAF Champions League, Qualification;CAF Champions League, Qualification
21762;;International Clubs;CAF Confederations Cup, Group A;CAF Confederations Cup, Group A
21763;;International Clubs;CAF Confederations Cup, Group B;CAF Confederations Cup, Group B
3564;;International Clubs;CAF Confederations Cup, Knockout stage;CAF Confederations Cup, Knockout stage
25426;;International Clubs;CAF Confederations Cup, Qualification;CAF Confederations Cup, Qualification
7705;;International Clubs;CAF Super Cup;CAF Super Cup
86;;International Clubs;Club Friendly Games;Club Friendly Games
1989;;International Clubs;CONCACAF Champions Cup;CONCACAF Champions Cup
8477;;International Clubs;CONCACAF Champions League, Group A;CONCACAF Champions League, Group A
8478;;International Clubs;CONCACAF Champions League, Group B;CONCACAF Champions League, Group B
8479;;International Clubs;CONCACAF Champions League, Group C;CONCACAF Champions League, Group C
8480;;International Clubs;CONCACAF Champions League, Group D;CONCACAF Champions League, Group D
21399;;International Clubs;CONCACAF Champions League, Group F;CONCACAF Champions League, Group F
21400;;International Clubs;CONCACAF Champions League, Group G;CONCACAF Champions League, Group G
21401;;International Clubs;CONCACAF Champions League, Group H;CONCACAF Champions League, Group H
9895;;International Clubs;CONCACAF Champions League, Knockout stage;CONCACAF Champions League, Knockout stage
8397;;International Clubs;CONCACAF Champions League, Qualification;CONCACAF Champions League, Qualification
32321;;International Clubs;Copa del Sol;Copa del Sol
19065;;International Clubs;Copa del Sol, Blue Group;Copa del Sol, Blue Group
19064;;International Clubs;Copa del Sol, Final;Copa del Sol, Final
15105;;International Clubs;Copa del Sol, Red Group;Copa del Sol, Red Group
37128;;International Clubs;Copa EuroAmericana;Copa EuroAmericana
2928;;International Clubs;Copa Libertadores, Group 1;Copa Libertadores, Group 1
2929;;International Clubs;Copa Libertadores, Group 2;Copa Libertadores, Group 2
2930;;International Clubs;Copa Libertadores, Group 3;Copa Libertadores, Group 3
2931;;International Clubs;Copa Libertadores, Group 4;Copa Libertadores, Group 4
2932;;International Clubs;Copa Libertadores, Group 5;Copa Libertadores, Group 5
2933;;International Clubs;Copa Libertadores, Group 6;Copa Libertadores, Group 6
2934;;International Clubs;Copa Libertadores, Group 7;Copa Libertadores, Group 7
2935;;International Clubs;Copa Libertadores, Group 8;Copa Libertadores, Group 8
309;;International Clubs;Copa Libertadores, Knockout stage;Copa Libertadores, Knockout stage
14805;;International Clubs;Copa Libertadores, Qualification;Copa Libertadores, Qualification
689;1;International Clubs;Copa Sudamericana;Copa Sudamericana
8692;;International Clubs;Copa Suruga Bank;Copa Suruga Bank
16809;;International Clubs;Dublin Super Cup;Dublin Super Cup
6339;1;International Clubs;Emirates Cup;Emirates Cup
3888;1;International Clubs;FIFA Club World Cup;FIFA Club World Cup
29019;1;International Clubs;International Champions Cup;International Champions Cup
35504;1;International Clubs;International Champions Cup, Final;International Champions Cup, Final
35502;1;International Clubs;International Champions Cup, Group A;International Champions Cup, Group A
35503;1;International Clubs;International Champions Cup, Group B;International Champions Cup, Group B
13378;1;International Clubs;Joan Gamper Trophy;Joan Gamper Trophy
24177;;International Clubs;OFC Champions League, Group A;OFC Champions League, Group A
24178;;International Clubs;OFC Champions League, Group B;OFC Champions League, Group B
34506;;International Clubs;OFC Champions League, Group C;OFC Champions League, Group C
9428;;International Clubs;OFC Champions League, Knockout stage;OFC Champions League, Knockout stage
6494;1;International Clubs;Peace Cup;Peace Cup
29005;;International Clubs;Premier League Asia Trophy;Premier League Asia Trophy
1353;;International Clubs;Recopa Sudamericana;Recopa Sudamericana
8662;;International Clubs;Russian Railways Cup;Russian Railways Cup
11316;;International Clubs;Setanta Sports Cup, Group 1;Setanta Sports Cup, Group 1
11317;;International Clubs;Setanta Sports Cup, Group 2;Setanta Sports Cup, Group 2
11318;;International Clubs;Setanta Sports Cup, Group 3;Setanta Sports Cup, Group 3
11315;;International Clubs;Setanta Sports Cup, Knockout stage;Setanta Sports Cup, Knockout stage
6497;;International Clubs;SuperLiga;SuperLiga
3969;;International Clubs;Torneos de Verano;Torneos de Verano
1462;1;International Clubs;UEFA Champions League, Group A;UEFA Champions League, Group A
1463;1;International Clubs;UEFA Champions League, Group B;UEFA Champions League, Group B
1464;1;International Clubs;UEFA Champions League, Group C;UEFA Champions League, Group C
1465;1;International Clubs;UEFA Champions League, Group D;UEFA Champions League, Group D
1466;1;International Clubs;UEFA Champions League, Group E;UEFA Champions League, Group E
1467;1;International Clubs;UEFA Champions League, Group F;UEFA Champions League, Group F
1468;1;International Clubs;UEFA Champions League, Group G;UEFA Champions League, Group G
1469;1;International Clubs;UEFA Champions League, Group H;UEFA Champions League, Group H
23;1;International Clubs;UEFA Champions League, Knockout stage;UEFA Champions League, Knockout stage
1339;1;International Clubs;UEFA Champions League, Qualification;UEFA Champions League, Qualification
11109;;International Clubs;UEFA Champions League, Women, Group 1;UEFA Champions League, Women, Group 1
11110;;International Clubs;UEFA Champions League, Women, Group 2;UEFA Champions League, Women, Group 2
11111;;International Clubs;UEFA Champions League, Women, Group 3;UEFA Champions League, Women, Group 3
11112;;International Clubs;UEFA Champions League, Women, Group 4;UEFA Champions League, Women, Group 4
11113;;International Clubs;UEFA Champions League, Women, Group 5;UEFA Champions League, Women, Group 5
11114;;International Clubs;UEFA Champions League, Women, Group 6;UEFA Champions League, Women, Group 6
11115;;International Clubs;UEFA Champions League, Women, Group 7;UEFA Champions League, Women, Group 7
16484;;International Clubs;UEFA Champions League, Women, Group 8;UEFA Champions League, Women, Group 8
11392;;International Clubs;UEFA Champions League, Women, Knockout stage;UEFA Champions League, Women, Knockout stage
798;;International Clubs;UEFA Cup, Women;UEFA Cup, Women
10908;1;International Clubs;UEFA Europa League, Group A;UEFA Europa League, Group A
10911;1;International Clubs;UEFA Europa League, Group B;UEFA Europa League, Group B
10912;1;International Clubs;UEFA Europa League, Group C;UEFA Europa League, Group C
10913;1;International Clubs;UEFA Europa League, Group D;UEFA Europa League, Group D
10914;1;International Clubs;UEFA Europa League, Group E;UEFA Europa League, Group E
10915;1;International Clubs;UEFA Europa League, Group F;UEFA Europa League, Group F
10916;1;International Clubs;UEFA Europa League, Group G;UEFA Europa League, Group G
10917;1;International Clubs;UEFA Europa League, Group H;UEFA Europa League, Group H
10918;1;International Clubs;UEFA Europa League, Group I;UEFA Europa League, Group I
10919;1;International Clubs;UEFA Europa League, Group J;UEFA Europa League, Group J
10920;1;International Clubs;UEFA Europa League, Group K;UEFA Europa League, Group K
10921;1;International Clubs;UEFA Europa League, Group L;UEFA Europa League, Group L
10909;1;International Clubs;UEFA Europa League, Knockout stage;UEFA Europa League, Knockout stage
10910;1;International Clubs;UEFA Europa League, Qualification;UEFA Europa League, Qualification
680;1;International Clubs;UEFA Super Cup;UEFA Super Cup
1319;;International Clubs;Uhrencup;Uhrencup
11016;1;International Clubs;Wembley Cup;Wembley Cup
15282;;International Youth;AFC Olympic Qualifying, Group A;AFC Olympic Qualifying, Group A
17656;;International Youth;AFC Olympic Qualifying, Group B;AFC Olympic Qualifying, Group B
17657;;International Youth;AFC Olympic Qualifying, Group C;AFC Olympic Qualifying, Group C
19900;;International Youth;AFC Olympic Qualifying, Playoff Group;AFC Olympic Qualifying, Playoff Group
20205;;International Youth;AFC/CAF Olympic Qualifying, Playoff ;AFC/CAF Olympic Qualifying, Playoff 
46584;;International Youth;African Games, Group A;African Games, Group A
46585;;International Youth;African Games, Group B;African Games, Group B
46586;;International Youth;African Games, Knockout stage;African Games, Knockout stage
38152;;International Youth;Asian Games, Group A;Asian Games, Group A
38153;;International Youth;Asian Games, Group B;Asian Games, Group B
38154;;International Youth;Asian Games, Group C;Asian Games, Group C
38155;;International Youth;Asian Games, Group D;Asian Games, Group D
38156;;International Youth;Asian Games, Group E;Asian Games, Group E
38157;;International Youth;Asian Games, Group F;Asian Games, Group F
38158;;International Youth;Asian Games, Group G;Asian Games, Group G
38159;;International Youth;Asian Games, Group H;Asian Games, Group H
38160;;International Youth;Asian Games, Knockout stage;Asian Games, Knockout stage
38187;;International Youth;Asian Games, Women, Group A;Asian Games, Women, Group A
38188;;International Youth;Asian Games, Women, Group B;Asian Games, Women, Group B
38189;;International Youth;Asian Games, Women, Group C;Asian Games, Women, Group C
38190;;International Youth;Asian Games, Women, Knockout stage;Asian Games, Women, Knockout stage
42204;;International Youth;U17 CONCACAF Championship, Finals;U17 CONCACAF Championship, Finals
10545;;International Youth;U17 CONCACAF Championship, Group A;U17 CONCACAF Championship, Group A
42203;;International Youth;U17 CONCACAF Championship, Group B;U17 CONCACAF Championship, Group B
30509;;International Youth;U17 CONCACAF Championship, Women, Group A;U17 CONCACAF Championship, Women, Group A
30510;;International Youth;U17 CONCACAF Championship, Women, Group B;U17 CONCACAF Championship, Women, Group B
8528;;International Youth;U17 CONCACAF Women Championship, Knockout stage;U17 CONCACAF Women Championship, Knockout stage
42712;;International Youth;U17 CONMEBOL Championship, Final Round;U17 CONMEBOL Championship, Final Round
15365;;International Youth;U17 CONMEBOL Championship, Group A;U17 CONMEBOL Championship, Group A
15366;;International Youth;U17 CONMEBOL Championship, Group B;U17 CONMEBOL Championship, Group B
11877;;International Youth;U17 European Championship, Elite round, Gr. 1;U17 European Championship, Elite round, Gr. 1
11878;;International Youth;U17 European Championship, Elite round, Gr. 2;U17 European Championship, Elite round, Gr. 2
11879;;International Youth;U17 European Championship, Elite round, Gr. 3;U17 European Championship, Elite round, Gr. 3
11880;;International Youth;U17 European Championship, Elite round, Gr. 4;U17 European Championship, Elite round, Gr. 4
11881;;International Youth;U17 European Championship, Elite round, Gr. 5;U17 European Championship, Elite round, Gr. 5
11882;;International Youth;U17 European Championship, Elite round, Gr. 6;U17 European Championship, Elite round, Gr. 6
11883;;International Youth;U17 European Championship, Elite round, Gr. 7;U17 European Championship, Elite round, Gr. 7
40147;;International Youth;U17 European Championship, Elite round, Gr. 8;U17 European Championship, Elite round, Gr. 8
7952;;International Youth;U17 European Championship, Group A;U17 European Championship, Group A
7953;;International Youth;U17 European Championship, Group B;U17 European Championship, Group B
43342;;International Youth;U17 European Championship, Group C;U17 European Championship, Group C
43343;;International Youth;U17 European Championship, Group D;U17 European Championship, Group D
5794;;International Youth;U17 European Championship, Knockout stage;U17 European Championship, Knockout stage
6797;;International Youth;U17 European Championship, Qualification Gr. 1;U17 European Championship, Qualification Gr. 1
6805;;International Youth;U17 European Championship, Qualification Gr. 10;U17 European Championship, Qualification Gr. 10
6806;;International Youth;U17 European Championship, Qualification Gr. 11;U17 European Championship, Qualification Gr. 11
6807;;International Youth;U17 European Championship, Qualification Gr. 12;U17 European Championship, Qualification Gr. 12
6808;;International Youth;U17 European Championship, Qualification Gr. 13;U17 European Championship, Qualification Gr. 13
6796;;International Youth;U17 European Championship, Qualification Gr. 2;U17 European Championship, Qualification Gr. 2
6798;;International Youth;U17 European Championship, Qualification Gr. 3;U17 European Championship, Qualification Gr. 3
6799;;International Youth;U17 European Championship, Qualification Gr. 4;U17 European Championship, Qualification Gr. 4
6800;;International Youth;U17 European Championship, Qualification Gr. 5;U17 European Championship, Qualification Gr. 5
6801;;International Youth;U17 European Championship, Qualification Gr. 6;U17 European Championship, Qualification Gr. 6
6802;;International Youth;U17 European Championship, Qualification Gr. 7;U17 European Championship, Qualification Gr. 7
6803;;International Youth;U17 European Championship, Qualification Gr. 8;U17 European Championship, Qualification Gr. 8
6804;;International Youth;U17 European Championship, Qualification Gr. 9;U17 European Championship, Qualification Gr. 9
11946;;International Youth;U17 European Championship, Women, El. round Gr. 1;U17 European Championship, Women, El. round Gr. 1
11947;;International Youth;U17 European Championship, Women, El. round Gr. 2;U17 European Championship, Women, El. round Gr. 2
11948;;International Youth;U17 European Championship, Women, El. round Gr. 3;U17 European Championship, Women, El. round Gr. 3
11949;;International Youth;U17 European Championship, Women, El. round Gr. 4;U17 European Championship, Women, El. round Gr. 4
29642;;International Youth;U17 European Championship, Women, El. round Gr. 5;U17 European Championship, Women, El. round Gr. 5
29643;;International Youth;U17 European Championship, Women, El. round Gr. 6;U17 European Championship, Women, El. round Gr. 6
30705;;International Youth;U17 European Championship, Women, Group A;U17 European Championship, Women, Group A
30706;;International Youth;U17 European Championship, Women, Group B;U17 European Championship, Women, Group B
6997;;International Youth;U17 European Championship, Women, Knockout stage;U17 European Championship, Women, Knockout stage
9197;;International Youth;U17 European Womens Championship Qualif. - Gr. 1;U17 European Womens Championship Qualif. - Gr. 1
11566;;International Youth;U17 European Womens Championship Qualif. - Gr. 10;U17 European Womens Championship Qualif. - Gr. 10
22261;;International Youth;U17 European Womens Championship Qualif. - Gr. 11;U17 European Womens Championship Qualif. - Gr. 11
11558;;International Youth;U17 European Womens Championship Qualif. - Gr. 2;U17 European Womens Championship Qualif. - Gr. 2
11559;;International Youth;U17 European Womens Championship Qualif. - Gr. 3;U17 European Womens Championship Qualif. - Gr. 3
11560;;International Youth;U17 European Womens Championship Qualif. - Gr. 4;U17 European Womens Championship Qualif. - Gr. 4
11561;;International Youth;U17 European Womens Championship Qualif. - Gr. 5;U17 European Womens Championship Qualif. - Gr. 5
11562;;International Youth;U17 European Womens Championship Qualif. - Gr. 6;U17 European Womens Championship Qualif. - Gr. 6
11563;;International Youth;U17 European Womens Championship Qualif. - Gr. 7;U17 European Womens Championship Qualif. - Gr. 7
11564;;International Youth;U17 European Womens Championship Qualif. - Gr. 8;U17 European Womens Championship Qualif. - Gr. 8
11565;;International Youth;U17 European Womens Championship Qualif. - Gr. 9;U17 European Womens Championship Qualif. - Gr. 9
5842;;International Youth;U17 Friendly Games;U17 Friendly Games
13752;;International Youth;U17 Womens World Cup, Group A;U17 Womens World Cup, Group A
13753;;International Youth;U17 Womens World Cup, Group B;U17 Womens World Cup, Group B
13754;;International Youth;U17 Womens World Cup, Group C;U17 Womens World Cup, Group C
13755;;International Youth;U17 Womens World Cup, Group D;U17 Womens World Cup, Group D
9291;;International Youth;U17 Womens World Cup, Knockout stage;U17 Womens World Cup, Knockout stage
6205;;International Youth;U17 World Cup, Group A;U17 World Cup, Group A
6206;;International Youth;U17 World Cup, Group B;U17 World Cup, Group B
6207;;International Youth;U17 World Cup, Group C;U17 World Cup, Group C
6208;;International Youth;U17 World Cup, Group D;U17 World Cup, Group D
6209;;International Youth;U17 World Cup, Group E;U17 World Cup, Group E
6210;;International Youth;U17 World Cup, Group F;U17 World Cup, Group F
1429;;International Youth;U17 World Cup, Knockout stage;U17 World Cup, Knockout stage
5896;;International Youth;U18 Friendly Games;U18 Friendly Games
10089;;International Youth;U18 Friendly Games, Women;U18 Friendly Games, Women
15695;;International Youth;U18 Slovakia Cup, Final round;U18 Slovakia Cup, Final round
20525;;International Youth;U18 Slovakia Cup, Group A;U18 Slovakia Cup, Group A
20526;;International Youth;U18 Slovakia Cup, Group B;U18 Slovakia Cup, Group B
14812;;International Youth;U18 Valentin Granatkin Memorial, Group A;U18 Valentin Granatkin Memorial, Group A
23667;;International Youth;U18 Valentin Granatkin Memorial, Group B;U18 Valentin Granatkin Memorial, Group B
23668;;International Youth;U18 Valentin Granatkin Memorial, Group C;U18 Valentin Granatkin Memorial, Group C
23669;;International Youth;U18 Valentin Granatkin Memorial, Group D;U18 Valentin Granatkin Memorial, Group D
40174;;International Youth;U18 Valentin Granatkin Memorial, Group E;U18 Valentin Granatkin Memorial, Group E
40175;;International Youth;U18 Valentin Granatkin Memorial, Group F;U18 Valentin Granatkin Memorial, Group F
40176;;International Youth;U18 Valentin Granatkin Memorial, Group G;U18 Valentin Granatkin Memorial, Group G
40177;;International Youth;U18 Valentin Granatkin Memorial, Group H;U18 Valentin Granatkin Memorial, Group H
40178;;International Youth;U18 Valentin Granatkin Memorial, Group I;U18 Valentin Granatkin Memorial, Group I
40179;;International Youth;U18 Valentin Granatkin Memorial, Group J;U18 Valentin Granatkin Memorial, Group J
40180;;International Youth;U18 Valentin Granatkin Memorial, Group K;U18 Valentin Granatkin Memorial, Group K
40181;;International Youth;U18 Valentin Granatkin Memorial, Group L;U18 Valentin Granatkin Memorial, Group L
23670;;International Youth;U18 Valentin Granatkin Memorial, Knockout stage;U18 Valentin Granatkin Memorial, Knockout stage
31985;;International Youth;U18 Valentin Granatkin Memorial, Placement 13-14;U18 Valentin Granatkin Memorial, Placement 13-14
31987;;International Youth;U18 Valentin Granatkin Memorial, Placement 5-8;U18 Valentin Granatkin Memorial, Placement 5-8
31986;;International Youth;U18 Valentin Granatkin Memorial, Placement 9-12;U18 Valentin Granatkin Memorial, Placement 9-12
38545;;International Youth;U19 AFC Championship, Group A;U19 AFC Championship, Group A
38546;;International Youth;U19 AFC Championship, Group B;U19 AFC Championship, Group B
38547;;International Youth;U19 AFC Championship, Group C;U19 AFC Championship, Group C
38548;;International Youth;U19 AFC Championship, Group D;U19 AFC Championship, Group D
9431;;International Youth;U19 AFC Championship, Knockout stage;U19 AFC Championship, Knockout stage
44845;;International Youth;U19 AFC Championship, Women, Group A;U19 AFC Championship, Women, Group A
44846;;International Youth;U19 AFC Championship, Women, Group B;U19 AFC Championship, Women, Group B
11214;;International Youth;U19 AFC Championship, Women, Knockout stage;U19 AFC Championship, Women, Knockout stage
21638;;International Youth;U19 CEE Cup, Group A;U19 CEE Cup, Group A
45676;;International Youth;U19 CEE Cup, Group B;U19 CEE Cup, Group B
45680;;International Youth;U19 CEE Cup, Group C;U19 CEE Cup, Group C
45681;;International Youth;U19 CEE Cup, Group D;U19 CEE Cup, Group D
45677;;International Youth;U19 CEE Cup, Knockout stage;U19 CEE Cup, Knockout stage
45678;;International Youth;U19 CEE Cup, Placement matches 5-8;U19 CEE Cup, Placement matches 5-8
45679;;International Youth;U19 CEE Cup, Placement matches 9-12;U19 CEE Cup, Placement matches 9-12
11933;;International Youth;U19 European Championship Elite round - Gr. 1;U19 European Championship Elite round - Gr. 1
11934;;International Youth;U19 European Championship Elite round - Gr. 2;U19 European Championship Elite round - Gr. 2
11935;;International Youth;U19 European Championship Elite round - Gr. 3;U19 European Championship Elite round - Gr. 3
11937;;International Youth;U19 European Championship Elite round - Gr. 4;U19 European Championship Elite round - Gr. 4
11938;;International Youth;U19 European Championship Elite round - Gr. 5;U19 European Championship Elite round - Gr. 5
11940;;International Youth;U19 European Championship Elite round - Gr. 6;U19 European Championship Elite round - Gr. 6
11942;;International Youth;U19 European Championship Elite round - Gr. 7;U19 European Championship Elite round - Gr. 7
6113;;International Youth;U19 European Championship Qualif. - Gr. 1;U19 European Championship Qualif. - Gr. 1
7066;;International Youth;U19 European Championship Qualif. - Gr. 10;U19 European Championship Qualif. - Gr. 10
7065;;International Youth;U19 European Championship Qualif. - Gr. 11;U19 European Championship Qualif. - Gr. 11
9323;;International Youth;U19 European Championship Qualif. - Gr. 12;U19 European Championship Qualif. - Gr. 12
7071;;International Youth;U19 European Championship Qualif. - Gr. 13;U19 European Championship Qualif. - Gr. 13
6114;;International Youth;U19 European Championship Qualif. - Gr. 2;U19 European Championship Qualif. - Gr. 2
6115;;International Youth;U19 European Championship Qualif. - Gr. 3;U19 European Championship Qualif. - Gr. 3
6116;;International Youth;U19 European Championship Qualif. - Gr. 4;U19 European Championship Qualif. - Gr. 4
6117;;International Youth;U19 European Championship Qualif. - Gr. 5;U19 European Championship Qualif. - Gr. 5
6118;;International Youth;U19 European Championship Qualif. - Gr. 6;U19 European Championship Qualif. - Gr. 6
6119;;International Youth;U19 European Championship Qualif. - Gr. 7;U19 European Championship Qualif. - Gr. 7
7064;;International Youth;U19 European Championship Qualif. - Gr. 8;U19 European Championship Qualif. - Gr. 8
9251;;International Youth;U19 European Championship Qualif. - Gr. 9;U19 European Championship Qualif. - Gr. 9
4600;;International Youth;U19 European Championship, Group A;U19 European Championship, Group A
4602;;International Youth;U19 European Championship, Group B;U19 European Championship, Group B
2248;;International Youth;U19 European Championship, Knockout stage;U19 European Championship, Knockout stage
11936;;International Youth;U19 European Championship, Women, El. round  Gr. 1;U19 European Championship, Women, El. round  Gr. 1
11939;;International Youth;U19 European Championship, Women, El. round  Gr. 2;U19 European Championship, Women, El. round  Gr. 2
11941;;International Youth;U19 European Championship, Women, El. round  Gr. 3;U19 European Championship, Women, El. round  Gr. 3
11943;;International Youth;U19 European Championship, Women, El. round  Gr. 4;U19 European Championship, Women, El. round  Gr. 4
11944;;International Youth;U19 European Championship, Women, El. round  Gr. 5;U19 European Championship, Women, El. round  Gr. 5
11945;;International Youth;U19 European Championship, Women, El. round  Gr. 6;U19 European Championship, Women, El. round  Gr. 6
11396;;International Youth;U19 European Championship, Women, Qualif. - Gr. 1;U19 European Championship, Women, Qualif. - Gr. 1
11494;;International Youth;U19 European Championship, Women, Qualif. - Gr. 10;U19 European Championship, Women, Qualif. - Gr. 10
11495;;International Youth;U19 European Championship, Women, Qualif. - Gr. 11;U19 European Championship, Women, Qualif. - Gr. 11
11486;;International Youth;U19 European Championship, Women, Qualif. - Gr. 2;U19 European Championship, Women, Qualif. - Gr. 2
11487;;International Youth;U19 European Championship, Women, Qualif. - Gr. 3;U19 European Championship, Women, Qualif. - Gr. 3
11488;;International Youth;U19 European Championship, Women, Qualif. - Gr. 4;U19 European Championship, Women, Qualif. - Gr. 4
11489;;International Youth;U19 European Championship, Women, Qualif. - Gr. 5;U19 European Championship, Women, Qualif. - Gr. 5
11490;;International Youth;U19 European Championship, Women, Qualif. - Gr. 6;U19 European Championship, Women, Qualif. - Gr. 6
11491;;International Youth;U19 European Championship, Women, Qualif. - Gr. 7;U19 European Championship, Women, Qualif. - Gr. 7
11492;;International Youth;U19 European Championship, Women, Qualif. - Gr. 8;U19 European Championship, Women, Qualif. - Gr. 8
11493;;International Youth;U19 European Championship, Women, Qualif. - Gr. 9;U19 European Championship, Women, Qualif. - Gr. 9
12944;;International Youth;U19 European Womens Championship, Group A;U19 European Womens Championship, Group A
12945;;International Youth;U19 European Womens Championship, Group B;U19 European Womens Championship, Group B
13021;;International Youth;U19 European Womens Championship, Knockout phase;U19 European Womens Championship, Knockout phase
