UK;DK;;;;
;;Soccer;Greece;Football League, Relegation Playoffs, Gr. 1;12957
;;Soccer;Greece;Football League, Relegation Playoffs, Gr. 2;43552
;;Soccer;Greece;Greece Cup, Group 1;38621
;;Soccer;Greece;Greece Cup, Group 2;38622
;;Soccer;Greece;Greece Cup, Group 3;38623
;;Soccer;Greece;Greece Cup, Group 4;38624
;;Soccer;Greece;Greece Cup, Group 5;38625
;;Soccer;Greece;Greece Cup, Group 6;38626
;;Soccer;Greece;Greece Cup, Group 7;38627
;;Soccer;Greece;Greece Cup, Group 8;38628
;;Soccer;Greece;Greece Cup, Knockout stage;230
;;Soccer;Greece;Greece Cup, Qualification;38620
;;Soccer;Greece;Super League;127
;;Soccer;Greece;Super League, 6th Place Final;27219
;;Soccer;Greece;Super League, Playoffs;8115
;;Soccer;Greece;Super League, Relegation/Promotion;36298
;;Soccer;Guatemala;Liga Nacional Promotion/Relegation Playoffs;6243
;;Soccer;Guatemala;Liga Nacional, Apertura;4103
;;Soccer;Guatemala;Liga Nacional, Apertura Playoffs;7290
;;Soccer;Guatemala;Liga Nacional, Clausura;16684
;;Soccer;Guatemala;Liga Nacional, Clausura Playoffs;16685
;;Soccer;Honduras;Liga Nacional, Apertura;17034
;;Soccer;Honduras;Liga Nacional, Apertura, Playoffs;17036
;;Soccer;Honduras;Liga Nacional, Clausura;5468
;;Soccer;Honduras;Liga Nacional, Clausura, Playoffs;17035
;;Soccer;Hong Kong;Premier League;3973
;;Soccer;Hong Kong;Premier League, AFC Cup Playoffs;27788
;;Soccer;Hungary;Liga Kupa, Group A;6623
;;Soccer;Hungary;Liga Kupa, Group B;6624
;;Soccer;Hungary;Liga Kupa, Group C;6625
;;Soccer;Hungary;Liga Kupa, Group D;6626
;;Soccer;Hungary;Liga Kupa, Group E;17264
;;Soccer;Hungary;Liga Kupa, Group F;29036
;;Soccer;Hungary;Liga Kupa, Group G;29037
;;Soccer;Hungary;Liga Kupa, Group H;29038
;;Soccer;Hungary;Liga Kupa, Main Round Gr. A;12406
;;Soccer;Hungary;Liga Kupa, Main Round Gr. B;12407
;;Soccer;Hungary;Liga Kupa, Playoffs;7003
;;Soccer;Hungary;Magyar Kupa;227
;;Soccer;Hungary;NB I;50
;;Soccer;Hungary;NB II;28609
;;Soccer;Hungary;NB II Keleti;4710
;;Soccer;Hungary;NB II Nyugati;4708
;;Soccer;Hungary;NB II Relegation Playoff;13382
;;Soccer;Hungary;NB II, Relegation/Promotion Playoffs;27994
;;Soccer;Hungary;Super Cup;3430
;;Soccer;Iceland;1 deild;582
;;Soccer;Iceland;Bikarinn;628
;;Soccer;Iceland;League Cup A, Group 1;15048
;;Soccer;Iceland;League Cup A, Group 2;10655
;;Soccer;Iceland;League Cup A, Group 3;41943
;;Soccer;Iceland;League Cup A, Group 4;49696
;;Soccer;Iceland;League Cup A, Knockout stage;41944
;;Soccer;Iceland;Super Cup;12830
;;Soccer;Iceland;Urvalsdeild;102
;;Soccer;India;I-League;4052
;;Soccer;India;Indian Super League;38566
;;Soccer;India;Indian Super League, Playoffs;40192
;;Soccer;Indonesia;Indonesia Super League;4113
;;Soccer;Indonesia;Super League, Playoffs;7474
;;Soccer;International;AFC Asian Cup, Group A;5283
;;Soccer;International;AFC Asian Cup, Group B;5284
;;Soccer;International;AFC Asian Cup, Group C;5285
;;Soccer;International;AFC Asian Cup, Group D;5286
;;Soccer;International;AFC Asian Cup, Knockout stage;1489
;;Soccer;International;AFC Asian Cup, Qualification Group A;4193
;;Soccer;International;AFC Asian Cup, Qualification Group B;4194
;;Soccer;International;AFC Asian Cup, Qualification Group C;4195
;;Soccer;International;AFC Asian Cup, Qualification Group D;4196
;;Soccer;International;AFC Asian Cup, Qualification Group E;4197
;;Soccer;International;AFC Asian Cup, Qualification Group F;4198
;;Soccer;International;AFC Asian Cup, Women, Group A;4594
;;Soccer;International;AFC Asian Cup, Women, Group B;34882
;;Soccer;International;AFC Asian Cup, Women, Knockout stage;34883
;;Soccer;International;AFC Asian Cup, Women, Placement matches;34884
;;Soccer;International;AFC Challenge Cup, Group A;15114
;;Soccer;International;AFC Challenge Cup, Group B;35490
;;Soccer;International;AFC Challenge Cup, Knockout stage;35696
;;Soccer;International;AFC Olympic Qualification, Women, Final round ;50709
;;Soccer;International;AFF Suzuki Cup, Final Rounds;9891
;;Soccer;International;AFF Suzuki Cup, Group A;885
;;Soccer;International;AFF Suzuki Cup, Group B;9513
;;Soccer;International;AFF Suzuki Cup, Qualification;14062
1;1;Soccer;International;Africa Cup of Nations, Group A;44452
1;1;Soccer;International;Africa Cup of Nations, Group B;44453
1;1;Soccer;International;Africa Cup of Nations, Group C;44454
1;1;Soccer;International;Africa Cup of Nations, Group D;44455
1;1;Soccer;International;Africa Cup of Nations, Knockout stage;40766
;;Soccer;International;Africa Cup of Nations, Qualification, Group A;38006
;;Soccer;International;Africa Cup of Nations, Qualification, Group B;38007
;;Soccer;International;Africa Cup of Nations, Qualification, Group C;38008
;;Soccer;International;Africa Cup of Nations, Qualification, Group D;38009
;;Soccer;International;Africa Cup of Nations, Qualification, Group E;38010
;;Soccer;International;Africa Cup of Nations, Qualification, Group F;38011
;;Soccer;International;Africa Cup of Nations, Qualification, Group G;38012
;;Soccer;International;Africa Cup of Nations, Qualification, Group H;44446
;;Soccer;International;Africa Cup of Nations, Qualification, Group I;44447
;;Soccer;International;Africa Cup of Nations, Qualification, Group J;44448
;;Soccer;International;Africa Cup of Nations, Qualification, Group K;44449
;;Soccer;International;Africa Cup of Nations, Qualification, Group L;44450
;;Soccer;International;Africa Cup of Nations, Qualification, Group M;44451
;;Soccer;International;African Nations Championship, Group A;10184
;;Soccer;International;African Nations Championship, Group B;10185
;;Soccer;International;African Nations Championship, Group C;15206
;;Soccer;International;African Nations Championship, Group D;15207
;;Soccer;International;African Nations Championship, Knockout stage;10186
;;Soccer;International;Algarve Cup, Women, Group A;7723
;;Soccer;International;Algarve Cup, Women, Group B;7724
;;Soccer;International;Algarve Cup, Women, Group C;7725
;;Soccer;International;Algarve Cup, Women, Knockout stage;7788
;;Soccer;International;Algarve Cup, Women, Placement matches 5-8;25496
;;Soccer;International;Algarve Cup, Women, Placement matches 9-12;25497
;;Soccer;International;Asian Games, Group A;5242
;;Soccer;International;Asian Games, Group B;5243
;;Soccer;International;Asian Games, Group C;5244
;;Soccer;International;Asian Games, Group D;5245
;;Soccer;International;Asian Games, Group E;5246
;;Soccer;International;Asian Games, Group F;5247
;;Soccer;International;Asian Games, Knockout stage;5252
;;Soccer;International;Baltic Cup;1310
;;Soccer;International;Caribbean Cup, Final Round, Gr. A;22437
;;Soccer;International;Caribbean Cup, Final Round, Gr. B;22438
;;Soccer;International;Caribbean Cup, Final Round, Knockout stage;22439
;;Soccer;International;Caribbean Cup, First Round, Gr. 1;22428
;;Soccer;International;Caribbean Cup, First Round, Gr. 2;22429
;;Soccer;International;Caribbean Cup, First Round, Gr. 3;22430
;;Soccer;International;Caribbean Cup, First Round, Gr. 4;22431
;;Soccer;International;Caribbean Cup, First Round, Gr. 5;22432
;;Soccer;International;Caribbean Cup, First Round, Gr. 6;39021
;;Soccer;International;Caribbean Cup, Preliminary round, Gr. 1;39028
;;Soccer;International;Caribbean Cup, Preliminary round, Gr. 2;39029
;;Soccer;International;Caribbean Cup, Second Round, Gr. 6;22435
;;Soccer;International;Caribbean Cup, Second Round, Gr. 7;22434
;;Soccer;International;Caribbean Cup, Second Round, Gr. 8;22436
;;Soccer;International;Caribbean Cup, Second Round, Gr. 9;39022
;;Soccer;International;CONCACAF Gold Cup Qualification;9869
;;Soccer;International;CONCACAF Gold Cup Qualification, Final Phase;10101
;;Soccer;International;CONCACAF Gold Cup, Group A;3328
;;Soccer;International;CONCACAF Gold Cup, Group B;3329
;;Soccer;International;CONCACAF Gold Cup, Group C;3330
;;Soccer;International;CONCACAF Gold Cup, Knockout stage;6289
;;Soccer;International;CONCACAF Olympic Qualif., Women, Group A;50183
;;Soccer;International;CONCACAF Olympic Qualif., Women, Group B;50184
;;Soccer;International;CONCACAF Olympic Qualif., Women, Knockout stage;50185
;;Soccer;International;CONCACAF Women's Championship, Group A;38922
;;Soccer;International;CONCACAF Women's Championship, Group B;38923
;;Soccer;International;CONCACAF Women's Championship, Knockout stage;38924
;;Soccer;International;Confederations Cup, CONCACAF Playoff;46437
1;1;Soccer;International;Confederations Cup, Group A;3091
1;1;Soccer;International;Confederations Cup, Group B;3092
1;1;Soccer;International;Confederations Cup, Knockout stage;1240
1;1;Soccer;International;Copa America, Final Round;14297
1;1;Soccer;International;Copa America, Group A;14298
1;1;Soccer;International;Copa America, Group B;14299
1;1;Soccer;International;Copa America, Group C;14300
1;1;Soccer;International;Copa America, Group D;50299
;;Soccer;International;Copa America, Qualification Playoffs ;49487
;;Soccer;International;Copa Centroamericana, 5th Place Final;23610
;;Soccer;International;Copa Centroamericana, Group A;23607
;;Soccer;International;Copa Centroamericana, Group B;23608
;;Soccer;International;Copa Centroamericana, Playoffs;23609
;;Soccer;International;COSAFA Cup, Group A;43433
;;Soccer;International;COSAFA Cup, Group B;43435
;;Soccer;International;COSAFA Cup, Knockout stage;1333
;;Soccer;International;COSAFA Cup, Placement matches;43646
;;Soccer;International;Cyprus Women Cup, Final round;19635
;;Soccer;International;Cyprus Women Cup, Group A;12455
;;Soccer;International;Cyprus Women Cup, Group B;12456
;;Soccer;International;Cyprus Women Cup, Group C;15276
;;Soccer;International;EAFF East Asian Cup;28612
;;Soccer;International;EAFF East Asian Cup, Women;7581
;;Soccer;International;East Asian Championship, Men;3470
1;1;Soccer;International;Euro Cup;2137
1;1;Soccer;International;Euro Cup, Group A;1688
1;1;Soccer;International;Euro Cup, Group B;1685
1;1;Soccer;International;Euro Cup, Group C;1686
1;1;Soccer;International;Euro Cup, Group D;1687
1;1;Soccer;International;Euro Cup, Group E;48885
1;1;Soccer;International;Euro Cup, Group F;48886
1;1;Soccer;International;European Championship, Qualification Group A;4508
1;1;Soccer;International;European Championship, Qualification Group B;4509
1;1;Soccer;International;European Championship, Qualification Group C;4510
1;1;Soccer;International;European Championship, Qualification Group D;4511
1;1;Soccer;International;European Championship, Qualification Group E;4512
1;1;Soccer;International;European Championship, Qualification Group F;4513
1;1;Soccer;International;European Championship, Qualification Group G;4514
1;1;Soccer;International;European Championship, Qualification Group H;5346
1;1;Soccer;International;European Championship, Qualification Group I;5347
1;1;Soccer;International;European Championship, Qualification Group J;5348
1;1;Soccer;International;European Championship, Qualification Playoff;666
;;Soccer;International;Gold Cup 2011;1311
;;Soccer;International;Gulf Cup, Group A;9996
;;Soccer;International;Gulf Cup, Group B;9997
;;Soccer;International;Gulf Cup, Knockout stage;9970
1;1;Soccer;International;International Friendly Games;66
;;Soccer;International;International Friendly Games, Women;1039
;;Soccer;International;Olympic Tournament Women, Final Round;2383
;;Soccer;International;Olympic Tournament Women, Group E;2311
;;Soccer;International;Olympic Tournament Women, Group F;2312
;;Soccer;International;Olympic Tournament Women, Group G;2313
;;Soccer;International;Olympic Tournament, Final Round;2386
;;Soccer;International;Olympic Tournament, Group A;2307
;;Soccer;International;Olympic Tournament, Group B;2308
;;Soccer;International;Olympic Tournament, Group C;2309
;;Soccer;International;Olympic Tournament, Group D;2310
;;Soccer;International;SAFF Championship, Group A;49488
;;Soccer;International;SAFF Championship, Group B;49489
;;Soccer;International;SAFF Championship, Knockout stage;921
;;Soccer;International;SheBelieves Cup, Women;50300
;;Soccer;International;UEFA Olympic Qualification, Women ;50208
;;Soccer;International;WAFF Championship, Group A;13910
;;Soccer;International;WAFF Championship, Group B;13911
;;Soccer;International;WAFF Championship, Group C;13912
;;Soccer;International;WAFF Championship, Knockout stage;6245
;;Soccer;International;Women's Euro, Group A;3263
;;Soccer;International;Women's Euro, Group B;3264
;;Soccer;International;Women's Euro, Group C;9602
;;Soccer;International;Women's Euro, Knockout stage;3293
;;Soccer;International;Womens Euro, Preliminary round, Group A;15326
;;Soccer;International;Womens Euro, Preliminary round, Group B;15327
;;Soccer;International;Womens Euro, Qualification Group 1;15878
;;Soccer;International;Womens Euro, Qualification Group 2;15879
;;Soccer;International;Womens Euro, Qualification Group 3;15880
;;Soccer;International;Womens Euro, Qualification Group 4;15881
;;Soccer;International;Womens Euro, Qualification Group 5;15882
;;Soccer;International;Womens Euro, Qualification Group 6;15883
;;Soccer;International;Womens Euro, Qualification Group 7;15884
;;Soccer;International;Womens Euro, Qualification Group 8;42229
;;Soccer;International;Womens Euro, Qualification Playoff;22804
;;Soccer;International;World Cup Quali., OFC 2nd round, Final Round;21019
;;Soccer;International;World Cup Quali., OFC 3rd round, Final Round;22184
;;Soccer;International;World Cup Qualification Women, UEFA Group 1;12678
;;Soccer;International;World Cup Qualification Women, UEFA Group 2;12679
;;Soccer;International;World Cup Qualification Women, UEFA Group 3;12680
;;Soccer;International;World Cup Qualification Women, UEFA Group 4;12681
;;Soccer;International;World Cup Qualification Women, UEFA Group 5;12682
;;Soccer;International;World Cup Qualification Women, UEFA Group 6;12684
;;Soccer;International;World Cup Qualification Women, UEFA Group 7;12685
;;Soccer;International;World Cup Qualification Women, UEFA Group 8;12683
;;Soccer;International;World Cup Qualification Women, UEFA Playoffs;13747
;;Soccer;International;World Cup Qualification Women, UEFA/CONCACAF Playo;13748
;;Soccer;International;World Cup Qualification, AFC, Round 1;6922
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. A;7238
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. B;7239
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. C;7240
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. D;7241
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. E;7256
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. F;42039
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. G;42040
;;Soccer;International;World Cup Qualification, AFC, Round 2, Gr. H;42041
;;Soccer;International;World Cup Qualification, AFC, Round 3, Gr. A;8517
;;Soccer;International;World Cup Qualification, AFC, Round 3, Gr. B;8519
;;Soccer;International;World Cup Qualification, AFC/CONMEBOL Playoffs;28509
;;Soccer;International;World Cup Qualification, AFC/OFC Playoffs;10895
;;Soccer;International;World Cup Qualification, Asia;1814
;;Soccer;International;World Cup Qualification, Asian Group 1;2875
;;Soccer;International;World Cup Qualification, Asian Group 2;2876
;;Soccer;International;World Cup Qualification, Asian Playoff;3577
;;Soccer;International;World Cup Qualification, CAF;2183
;;Soccer;International;World Cup Qualification, CAF Group 1;7242
;;Soccer;International;World Cup Qualification, CAF Group 11;7253
;;Soccer;International;World Cup Qualification, CAF Group 12;7254
;;Soccer;International;World Cup Qualification, CAF Group 2;7243
;;Soccer;International;World Cup Qualification, CAF Group 3;7244
;;Soccer;International;World Cup Qualification, CAF Group 4;7245
;;Soccer;International;World Cup Qualification, CAF Group 5;7246
;;Soccer;International;World Cup Qualification, CAF Group A;9360
;;Soccer;International;World Cup Qualification, CAF Group B;9361
;;Soccer;International;World Cup Qualification, CAF Group C;9362
;;Soccer;International;World Cup Qualification, CAF Group D;9363
;;Soccer;International;World Cup Qualification, CAF Group E;9364
;;Soccer;International;World Cup Qualification, CAF Group F;7247
;;Soccer;International;World Cup Qualification, CAF Group G;7249
;;Soccer;International;World Cup Qualification, CAF Group H;7250
;;Soccer;International;World Cup Qualification, CAF Group I;7251
;;Soccer;International;World Cup Qualification, CAF Group J;7252
;;Soccer;International;World Cup Qualification, CAF, Playoffs;30077
;;Soccer;International;World Cup Qualification, CONCACAF;2152
;;Soccer;International;World Cup Qualification, CONCACAF 2nd  round, Gr.A;7271
;;Soccer;International;World Cup Qualification, CONCACAF 2nd round, Gr.B;7272
;;Soccer;International;World Cup Qualification, CONCACAF 2nd round, Gr.C;7274
;;Soccer;International;World Cup Qualification, CONCACAF 2nd round, Gr.D;7275
;;Soccer;International;World Cup Qualification, CONCACAF 2nd round, Gr.E;7276
;;Soccer;International;World Cup Qualification, CONCACAF 2nd round, Gr.F;7277
;;Soccer;International;World Cup Qualification, CONCACAF 3rd round, Gr.A;8514
;;Soccer;International;World Cup Qualification, CONCACAF 3rd round, Gr.B;8515
;;Soccer;International;World Cup Qualification, CONCACAF 3rd round, Gr.C;8516
;;Soccer;International;World Cup Qualification, CONCACAF 4th round ;23533
;;Soccer;International;World Cup Qualification, CONCACAF 4th round, Gr.1;47717
;;Soccer;International;World Cup Qualification, CONCACAF 4th round, Gr.2;47718
;;Soccer;International;World Cup Qualification, CONCACAF 4th round, Gr.3;47719
;;Soccer;International;World Cup Qualification, CONCACAF Group 1C;7273
;;Soccer;International;World Cup Qualification, CONCACAF Group 2C;7278
;;Soccer;International;World Cup Qualification, CONCACAF Group 2D;7279
;;Soccer;International;World Cup Qualification, CONCACAF Group 3A;7280
;;Soccer;International;World Cup Qualification, CONCACAF Group 3C;7281
;;Soccer;International;World Cup Qualification, CONCACAF Group 3D;7282
;;Soccer;International;World Cup Qualification, CONCACAF/CONMEBOL Playoff;11613
;;Soccer;International;World Cup Qualification, CONCACAF/OFC Playoff;30557
;;Soccer;International;World Cup Qualification, CONMEBOL;1434
1;1;Soccer;International;World Cup Qualification, Europe;2203
;;Soccer;International;World Cup Qualification, OFC 1st round;6692
;;Soccer;International;World Cup Qualification, OFC 2nd round, Gr.A;2105
;;Soccer;International;World Cup Qualification, OFC 2nd round, Gr.B;18231
1;1;Soccer;International;World Cup Qualification, UEFA Group A;1757
1;1;Soccer;International;World Cup Qualification, UEFA Group B;1758
1;1;Soccer;International;World Cup Qualification, UEFA Group C;1759
1;1;Soccer;International;World Cup Qualification, UEFA Group D;1760
1;1;Soccer;International;World Cup Qualification, UEFA Group E;1761
1;1;Soccer;International;World Cup Qualification, UEFA Group F;1762
1;1;Soccer;International;World Cup Qualification, UEFA Group G;1763
1;1;Soccer;International;World Cup Qualification, UEFA Group H;1764
1;1;Soccer;International;World Cup Qualification, UEFA Group I;7255
1;1;Soccer;International;World Cup Qualification, UEFA Playoffs;3770
1;1;Soccer;International;World Cup, Group A;3954
1;1;Soccer;International;World Cup, Group B;3955
1;1;Soccer;International;World Cup, Group C;3956
1;1;Soccer;International;World Cup, Group D;3957
1;1;Soccer;International;World Cup, Group E;3958
1;1;Soccer;International;World Cup, Group F;3959
1;1;Soccer;International;World Cup, Group G;3960
1;1;Soccer;International;World Cup, Group H;3961
1;1;Soccer;International;World Cup, Knockout stage;3948
;;Soccer;International;World Cup, Women, Group A;1504
;;Soccer;International;World Cup, Women, Group B;1505
;;Soccer;International;World Cup, Women, Group C;1506
;;Soccer;International;World Cup, Women, Group D;1507
;;Soccer;International;World Cup, Women, Group E;40154
;;Soccer;International;World Cup, Women, Group F;40155
;;Soccer;International;World Cup, Women, Knockout stage;6833
;;Soccer;International Clubs;AFC Champions League, Group A;5699
;;Soccer;International Clubs;AFC Champions League, Group B;5693
;;Soccer;International Clubs;AFC Champions League, Group C;5694
;;Soccer;International Clubs;AFC Champions League, Group D;5695
;;Soccer;International Clubs;AFC Champions League, Group E;5696
;;Soccer;International Clubs;AFC Champions League, Group F;5697
;;Soccer;International Clubs;AFC Champions League, Group G;5698
;;Soccer;International Clubs;AFC Champions League, Group H;10195
;;Soccer;International Clubs;AFC Champions League, Knockout stage;1085
;;Soccer;International Clubs;AFC Champions League, Qualification;10172
;;Soccer;International Clubs;AFC Cup, Group A;14732
;;Soccer;International Clubs;AFC Cup, Group B;14733
;;Soccer;International Clubs;AFC Cup, Group C;14734
;;Soccer;International Clubs;AFC Cup, Group D;14735
;;Soccer;International Clubs;AFC Cup, Group E;14736
;;Soccer;International Clubs;AFC Cup, Group F;14737
;;Soccer;International Clubs;AFC Cup, Group G;14740
;;Soccer;International Clubs;AFC Cup, Group H;14739
;;Soccer;International Clubs;AFC Cup, Knockout stage;15969
;;Soccer;International Clubs;AFC Cup, Qualification;19500
;;Soccer;International Clubs;Audi Cup;16277
;;Soccer;International Clubs;Baltic League;5628
;;Soccer;International Clubs;Baltic League, Group A;5629
;;Soccer;International Clubs;Baltic League, Group B;5630
;;Soccer;International Clubs;Baltic League, Group C;5631
;;Soccer;International Clubs;Baltic League, Group D;5632
;;Soccer;International Clubs;Berlusconi Trophy;38801
;;Soccer;International Clubs;CAF Champions League, Group A;20554
;;Soccer;International Clubs;CAF Champions League, Group B;20555
;;Soccer;International Clubs;CAF Champions League, Knockout stage;20556
;;Soccer;International Clubs;CAF Champions League, Qualification;3870
;;Soccer;International Clubs;CAF Confederations Cup, Group A;21762
;;Soccer;International Clubs;CAF Confederations Cup, Group B;21763
;;Soccer;International Clubs;CAF Confederations Cup, Knockout stage;3564
;;Soccer;International Clubs;CAF Confederations Cup, Qualification;25426
;;Soccer;International Clubs;CAF Super Cup;7705
;;Soccer;International Clubs;Club Friendly Games;86
;;Soccer;International Clubs;CONCACAF Champions Cup;1989
;;Soccer;International Clubs;CONCACAF Champions League, Group A;8477
;;Soccer;International Clubs;CONCACAF Champions League, Group B;8478
;;Soccer;International Clubs;CONCACAF Champions League, Group C;8479
;;Soccer;International Clubs;CONCACAF Champions League, Group D;8480
;;Soccer;International Clubs;CONCACAF Champions League, Group F;21399
;;Soccer;International Clubs;CONCACAF Champions League, Group G;21400
;;Soccer;International Clubs;CONCACAF Champions League, Group H;21401
;;Soccer;International Clubs;CONCACAF Champions League, Knockout stage;9895
;;Soccer;International Clubs;CONCACAF Champions League, Qualification;8397
;;Soccer;International Clubs;Copa del Sol;32321
;;Soccer;International Clubs;Copa del Sol, Blue Group;19065
;;Soccer;International Clubs;Copa del Sol, Final;19064
;;Soccer;International Clubs;Copa del Sol, Red Group;15105
;;Soccer;International Clubs;Copa EuroAmericana;37128
;;Soccer;International Clubs;Copa Libertadores, Group 1;2928
;;Soccer;International Clubs;Copa Libertadores, Group 2;2929
;;Soccer;International Clubs;Copa Libertadores, Group 3;2930
;;Soccer;International Clubs;Copa Libertadores, Group 4;2931
;;Soccer;International Clubs;Copa Libertadores, Group 5;2932
;;Soccer;International Clubs;Copa Libertadores, Group 6;2933
;;Soccer;International Clubs;Copa Libertadores, Group 7;2934
;;Soccer;International Clubs;Copa Libertadores, Group 8;2935
;;Soccer;International Clubs;Copa Libertadores, Knockout stage;309
;;Soccer;International Clubs;Copa Libertadores, Qualification;14805
1;1;Soccer;International Clubs;Copa Sudamericana;689
;;Soccer;International Clubs;Copa Suruga Bank;8692
;;Soccer;International Clubs;Dublin Super Cup;16809
1;1;Soccer;International Clubs;Emirates Cup;6339
1;1;Soccer;International Clubs;FIFA Club World Cup;3888
1;1;Soccer;International Clubs;International Champions Cup;29019
1;1;Soccer;International Clubs;International Champions Cup, Final;35504
1;1;Soccer;International Clubs;International Champions Cup, Group A;35502
1;1;Soccer;International Clubs;International Champions Cup, Group B;35503
1;1;Soccer;International Clubs;Joan Gamper Trophy;13378
;;Soccer;International Clubs;OFC Champions League, Group A;24177
;;Soccer;International Clubs;OFC Champions League, Group B;24178
;;Soccer;International Clubs;OFC Champions League, Group C;34506
;;Soccer;International Clubs;OFC Champions League, Knockout stage;9428
1;1;Soccer;International Clubs;Peace Cup;6494
;;Soccer;International Clubs;Premier League Asia Trophy;29005
;;Soccer;International Clubs;Recopa Sudamericana;1353
;;Soccer;International Clubs;Russian Railways Cup;8662
;;Soccer;International Clubs;Setanta Sports Cup, Group 1;11316
;;Soccer;International Clubs;Setanta Sports Cup, Group 2;11317
;;Soccer;International Clubs;Setanta Sports Cup, Group 3;11318
;;Soccer;International Clubs;Setanta Sports Cup, Knockout stage;11315
;;Soccer;International Clubs;SuperLiga;6497
;;Soccer;International Clubs;Torneos de Verano;3969
1;1;Soccer;International Clubs;UEFA Champions League, Group A;1462
1;1;Soccer;International Clubs;UEFA Champions League, Group B;1463
1;1;Soccer;International Clubs;UEFA Champions League, Group C;1464
1;1;Soccer;International Clubs;UEFA Champions League, Group D;1465
1;1;Soccer;International Clubs;UEFA Champions League, Group E;1466
1;1;Soccer;International Clubs;UEFA Champions League, Group F;1467
1;1;Soccer;International Clubs;UEFA Champions League, Group G;1468
1;1;Soccer;International Clubs;UEFA Champions League, Group H;1469
1;1;Soccer;International Clubs;UEFA Champions League, Knockout stage;23
1;1;Soccer;International Clubs;UEFA Champions League, Qualification;1339
;;Soccer;International Clubs;UEFA Champions League, Women, Group 1;11109
;;Soccer;International Clubs;UEFA Champions League, Women, Group 2;11110
;;Soccer;International Clubs;UEFA Champions League, Women, Group 3;11111
;;Soccer;International Clubs;UEFA Champions League, Women, Group 4;11112
;;Soccer;International Clubs;UEFA Champions League, Women, Group 5;11113
;;Soccer;International Clubs;UEFA Champions League, Women, Group 6;11114
;;Soccer;International Clubs;UEFA Champions League, Women, Group 7;11115
;;Soccer;International Clubs;UEFA Champions League, Women, Group 8;16484
;;Soccer;International Clubs;UEFA Champions League, Women, Knockout stage;11392
;;Soccer;International Clubs;UEFA Cup, Women;798
1;1;Soccer;International Clubs;UEFA Europa League, Group A;10908
1;1;Soccer;International Clubs;UEFA Europa League, Group B;10911
1;1;Soccer;International Clubs;UEFA Europa League, Group C;10912
1;1;Soccer;International Clubs;UEFA Europa League, Group D;10913
1;1;Soccer;International Clubs;UEFA Europa League, Group E;10914
1;1;Soccer;International Clubs;UEFA Europa League, Group F;10915
1;1;Soccer;International Clubs;UEFA Europa League, Group G;10916
1;1;Soccer;International Clubs;UEFA Europa League, Group H;10917
1;1;Soccer;International Clubs;UEFA Europa League, Group I;10918
1;1;Soccer;International Clubs;UEFA Europa League, Group J;10919
1;1;Soccer;International Clubs;UEFA Europa League, Group K;10920
1;1;Soccer;International Clubs;UEFA Europa League, Group L;10921
1;1;Soccer;International Clubs;UEFA Europa League, Knockout stage;10909
1;1;Soccer;International Clubs;UEFA Europa League, Qualification;10910
1;1;Soccer;International Clubs;UEFA Super Cup;680
;;Soccer;International Clubs;Uhrencup;1319
1;1;Soccer;International Clubs;Wembley Cup;11016
;;Soccer;International Youth;AFC Olympic Qualifying, Group A;15282
;;Soccer;International Youth;AFC Olympic Qualifying, Group B;17656
;;Soccer;International Youth;AFC Olympic Qualifying, Group C;17657
;;Soccer;International Youth;AFC Olympic Qualifying, Playoff Group;19900
;;Soccer;International Youth;AFC/CAF Olympic Qualifying, Playoff ;20205
;;Soccer;International Youth;African Games, Group A;46584
;;Soccer;International Youth;African Games, Group B;46585
;;Soccer;International Youth;African Games, Knockout stage;46586
;;Soccer;International Youth;Asian Games, Group A;38152
;;Soccer;International Youth;Asian Games, Group B;38153
;;Soccer;International Youth;Asian Games, Group C;38154
;;Soccer;International Youth;Asian Games, Group D;38155
;;Soccer;International Youth;Asian Games, Group E;38156
;;Soccer;International Youth;Asian Games, Group F;38157
;;Soccer;International Youth;Asian Games, Group G;38158
;;Soccer;International Youth;Asian Games, Group H;38159
;;Soccer;International Youth;Asian Games, Knockout stage;38160
;;Soccer;International Youth;Asian Games, Women, Group A;38187
;;Soccer;International Youth;Asian Games, Women, Group B;38188
;;Soccer;International Youth;Asian Games, Women, Group C;38189
;;Soccer;International Youth;Asian Games, Women, Knockout stage;38190
;;Soccer;International Youth;U17 CONCACAF Championship, Finals;42204
;;Soccer;International Youth;U17 CONCACAF Championship, Group A;10545
;;Soccer;International Youth;U17 CONCACAF Championship, Group B;42203
;;Soccer;International Youth;U17 CONCACAF Championship, Women, Group A;30509
;;Soccer;International Youth;U17 CONCACAF Championship, Women, Group B;30510
;;Soccer;International Youth;U17 CONCACAF Women Championship, Knockout stage;8528
;;Soccer;International Youth;U17 CONMEBOL Championship, Final Round;42712
;;Soccer;International Youth;U17 CONMEBOL Championship, Group A;15365
;;Soccer;International Youth;U17 CONMEBOL Championship, Group B;15366
